Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,Customer Phone
22149004,Taste And Toast,Raiganj Locality,Raiganj,7744072076,"08:58 PM, January 30 2026",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,4.73,0.7,Correctly,,3ff147ce2104fe54d1c94ac5517691204fa0ad8f728aca370c6934551c866654,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7734423343,"08:25 PM, January 27 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],Item: Mild spicy,,270,0,0,135,0,0,135,,,,,,5.58,0.7,Correctly,,41c21dd8eedf966d135b4d0f490cb5728e363ce1633f65fe2de603bff6d02d57,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7726328798,"06:34 PM, January 27 2026",Delivered,Zomato Delivery,<1km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,5.0,,,,,9.88,8.7,Correctly,,14b72509332db4f1029906300e51dd95768f50b65c2985ab4d4c946de119e20e,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7729282649,"09:16 PM, January 26 2026",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],Item: Extra Masala,,350,0,0,175,0,0,175,,,,,,24.72,17.4,Correctly,,0846656e23d4612c7f471063b846d9c043d5a0a83bc27e3e8af4bc5a0e531968,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7745598752,"08:41 PM, January 30 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,4.23,0.8,Correctly,,81d6953cf1a128573d6275b29c520731ac283ef87b5768045aa8d354f96be175,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7727927632,"04:19 PM, January 26 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,7.83,1.2,Correctly,,796577360ab2f1178c2d4b942bfbadb6ca220c210e0fcf48ba84e9d39862a53b,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7720795085,"10:25 PM, January 24 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,5.0,,,,,12.15,4.1,Correctly,,ae85a9f87cc66f810a83cf95dbb4e695fbdd0d3a7639bf1a638aed1f70324e96,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7710866389,"08:22 PM, January 20 2026",Delivered,Zomato Delivery,2km,1 x Chicken Seekh Kabab [6 Pieces],Item: give me spicy less and onion more,,294,0,77,0,0,0,217,3.0,very spicy children are not satisfied with this,,,,19.60,2.9,Correctly,,565b87414f61be4ad47a5bafb7539c8c98826c14f7d969b42d2a37abb877f144,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7713443627,"01:16 PM, January 22 2026",Delivered,Zomato Delivery,8km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,3.0,,,,,19.87,10.7,Correctly,,f3370344422ed7b8c49ea125efe8af41e09443440d0292af3ce15e1751ac3347,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7712744469,"10:09 PM, January 21 2026",Delivered,Zomato Delivery,1km,2 x Chicken Maharaja Thali,,,678,0,31.2,0,0,0,646.8,,,,,,21.35,4.1,Correctly,,cb7cfa14dda87689f15ae7608685a3576e699934b60941c22cf5777b82d36733,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7720675318,"01:50 PM, January 24 2026",Delivered,Zomato Delivery,7km,1 x Chicken Handi Biryani [2 Pieces],Item: Extra Masala,,270,0,0,135,0,0,135,4.0,,,,,10.97,8.9,Incorrectly,,a9447d37e100047edb707b88184eb72474fcd151a4450d7fddfde422c2ab11fb,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7711126896,"08:56 PM, January 21 2026",Delivered,Zomato Delivery,<1km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,6.38,3.2,Correctly,,fb83470aaf80128e9750845c79d555f0dfcf1c3c13d5f50f91ee362dfa973397,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7707553814,"08:06 PM, January 21 2026",Delivered,Zomato Delivery,1km,1 x Chilli Chicken,Item: dry,,200,0,0,0,0,0,200,,,,,,16.08,13.6,Correctly,,c2a71882c110349ecdd2284c6fbcc3be2216ad66a35cbd0d7af02f25e152a906,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7742244856,"03:40 PM, January 30 2026",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,15.67,13.6,Correctly,,3673f0c80680776c4276e9901376a4a8dfc0bcf70426705fa5586d440ab2f2a2,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7708042742,"07:45 PM, January 22 2026",Delivered,Zomato Delivery,4km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,11.03,0.5,Correctly,,5519d0b6950d2a3e4dca7541b9f7cbb954afdce8651014df69c56df96efa1fcb,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7710836540,"08:09 PM, January 21 2026",Delivered,Zomato Delivery,1km,1 x Fried Prawns [10 Pieces],,,350,0,0,0,0,0,350,,,,,,33.52,26.7,Incorrectly,,194ccee16107ad5c24e6e4423bda1277cf5fce04abf9e4ba784aed0cf64e98a7,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7704959842,"09:42 PM, January 22 2026",Delivered,Zomato Delivery,2km,5 x Chicken Handi Biryani [2 Pieces],,,1350,0,0,675,0,0,675,,,,,,30.93,16.1,Correctly,,5c535299c6bdae96acf1fa605280c20576290fe7d947a52e1f493f89b81bd46c,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7709018469,"08:10 PM, January 21 2026",Delivered,Zomato Delivery,2km,"1 x Chicken Handi Biryani [2 Pieces], 2 x Mutton Handi Biryani [2 Pieces]",,,970,0,0,485,0,0,485,2.0,,,,,23.82,7.9,Correctly,,a2cedbf35812a1526ec076cab8b0150774f173fe080f708682a4220659453edd,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7719913452,"08:48 PM, January 28 2026",Delivered,Zomato Delivery,<1km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,8.38,3.8,Correctly,,fd75166deb7def9b2178ed40d4c0d5a84aa2111d03f8c8b714cecf68092cf9d6,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7713480021,"05:54 PM, January 21 2026",Delivered,Zomato Delivery,6km,1 x Chicken Handi Biryani [2 Pieces],Item: Make it spicy and give some salads and gravy,,270,0,0,135,0,0,135,,,,,,8.03,0.8,Correctly,,9865fef0310df49a59f669cb5c54bf0d5b2a741494dfae0f84f617fbd1cd1985,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7741241948,"08:10 PM, January 29 2026",Delivered,Zomato Delivery,3km,2 x Mutton Handi Biryani [2 Pieces],,,700,0,0,350,0,0,350,2.0,,,,,24.23,14.3,Correctly,,03ac465ed915f477000235c6744c202ff3bff9f745f084ea7505715ec014ffb7,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7735507444,"03:17 PM, January 28 2026",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,9.73,1.6,Correctly,,70c5eeb27922654a68e7d81d23daf6227136bc44c5786125902205527fffc6cb,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7716244659,"10:07 PM, January 23 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,5.0,,,,,15.18,12.1,Correctly,,4bda63066782a714ad9593da1ed3fdda9a7b1ea9294e48cff3c72a76d0a266a7,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7738944938,"08:54 PM, January 28 2026",Delivered,Zomato Delivery,2km,6 x Chicken Handi Biryani [2 Pieces],Item: please give good pieces of chicken,,1620,0,0,810,0,0,810,,,,,,30.90,6.3,Correctly,,db04139b759fc2e923b636dbed12de84f367a1793a563b6301c174bb0a46fb16,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7726081301,"07:35 PM, January 25 2026",Delivered,Zomato Delivery,7km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,8.13,0.8,Correctly,,8a6991cbb3af74adbe17371617fc7c26c2b3776669c20eacb574d62ecd4090ae,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7743916963,"06:53 PM, January 30 2026",Delivered,Zomato Delivery,7km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,11.87,10.4,Correctly,,df5b239057503fb0f5defd434cfeb72984d01fa0ce8f5448cc0ec7aa7736796d,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7709684536,"09:55 PM, January 21 2026",Delivered,Zomato Delivery,<1km,4 x Chicken Handi Biryani [2 Pieces],,,1080,0,0,540,0,0,540,3.0,,,,,25.07,11.9,Correctly,,3841be7dffb77fa1b9a790cbe290f24b465e723bab3cc6ccd5ff1ddb769abd57,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7711194363,"08:58 PM, January 26 2026",Delivered,Zomato Delivery,1km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,5.0,,,,,14.70,4.8,Correctly,,091ed454f663a0d8ca3cc1d1a659f4ee5753ffb7bc60d57e022c38bfe4e43e35,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7743626568,"03:07 PM, January 30 2026",Delivered,Zomato Delivery,6km,1 x Chicken Handi Biryani [2 Pieces],Item: make it spicy and give some gravy and salad,,270,0,0,135,0,0,135,,,,,,10.18,4.2,Correctly,,9865fef0310df49a59f669cb5c54bf0d5b2a741494dfae0f84f617fbd1cd1985,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7721088824,"02:24 PM, January 24 2026",Rejected,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,Cancelled by Zomato,,,,,Missed,,91c79d873724bdbe6dab9679768431877470604a1023a8365fa8bd0a3260b660,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7732030232,"01:38 PM, January 28 2026",Delivered,Zomato Delivery,3km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,14.22,4.6,Correctly,,27c6b44af0ea8e702af6f92103aa548e085a45c5a804cdbbc8a2e72c287f3007,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7712729103,"05:46 PM, January 23 2026",Delivered,Zomato Delivery,5km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,17.03,10.8,Correctly,,7c178e6e71237005d47d435405d5b7f9aeb547bac414448a4ba16069d7beff41,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7722322388,"05:10 PM, January 24 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,4.97,2.7,Correctly,,adb72228bdf8c85302669de37e1b9fbd6123d0da9805d10870ea64924f8f1502,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7715412748,"08:25 PM, January 22 2026",Delivered,Zomato Delivery,6km,2 x Chicken Handi Biryani [2 Pieces],Order: Send some gravy please,,540,0,0,270,0,0,270,,,,,,14.12,3.5,Correctly,,1c0bc30dc01813829003a7b2864e4173b268e9fa3e0dec3b53efcaec24715e72,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7724995782,"09:01 PM, January 24 2026",Delivered,Zomato Delivery,5km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,5.67,3.0,Incorrectly,,7ebc6ab9f4fe10cac35c2a047fab21d94dbb42c4a9c3aa57261bcb13c13df657,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7739368270,"08:55 PM, January 28 2026",Rejected,Zomato Delivery,4km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,Cancelled by Zomato,,,,,Missed,,93f3eb790a7d0e28265c843731d33e1bdeacf80ce8465078e16912690ab0a709,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7732562263,"08:57 PM, January 26 2026",Delivered,Zomato Delivery,<1km,2 x Chicken Handi Biryani [2 Pieces],,,540,0,0,270,0,0,270,,,,,,15.37,4.8,Correctly,,1e52e8fb4c85f483cd13fa659c25e77945c5a4568cdcae2992404e57a64d6b5c,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7731553783,"09:21 PM, January 27 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,5.0,,,,,12.75,5.4,Correctly,,4c053879d125e0a02788200b52c8923eb8f911ceac6ed24b192e7b3046d00ea4,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7744889512,"07:30 PM, January 30 2026",Rejected,Zomato Delivery,<1km,2 x Oreo Shake,,,276,0,0,0,0,0,276,,,Items out of stock,,69.00,,,Missed,,19e814a175eaf22843b6586691e46d80742479e55e3e22e9e26c5bc1efb37849,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7722072311,"08:01 PM, January 24 2026",Delivered,Zomato Delivery,5km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,5.08,2.4,Correctly,,7ebc6ab9f4fe10cac35c2a047fab21d94dbb42c4a9c3aa57261bcb13c13df657,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7731465707,"09:14 PM, January 26 2026",Delivered,Zomato Delivery,5km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,2.0,,,,,18.43,9.7,Correctly,,7ebc6ab9f4fe10cac35c2a047fab21d94dbb42c4a9c3aa57261bcb13c13df657,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7710325301,"09:16 PM, January 23 2026",Delivered,Zomato Delivery,<1km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,4.0,,,,,7.43,0.5,Correctly,,1e52e8fb4c85f483cd13fa659c25e77945c5a4568cdcae2992404e57a64d6b5c,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7718349541,"07:56 PM, January 23 2026",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,7.75,0.4,Correctly,,70d4a27cf2998779603055488f8b1f18a2b0a9d5e85f58fe237b14e600debcf1,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7731855952,"05:18 PM, January 26 2026",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,1.0,,,,,5.97,6.7,Incorrectly,,8f394d4ee56f893aaf866320fde1a5d865853c119f2d84932f33f3ac05cfbd46,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7713580880,"01:31 PM, January 21 2026",Delivered,Zomato Delivery,2km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,11.30,0.4,Correctly,,a0b0ef6e9c24b634b5a50e383a03e05c2cb7e519e24c00679d8e9872c9cd749e,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7720841594,"09:58 PM, January 25 2026",Delivered,Zomato Delivery,<1km,1 x Chicken Leg Kabab,,Flat Rs.75 off,200,0,75,0,0,0,125,,,,,,26.18,0.7,Correctly,,ca57ead45ad87724a8c194c4636ce6cf3351314968d4f6d6b09026fe2f5d983e,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7744196655,"08:00 PM, January 30 2026",Delivered,Zomato Delivery,7km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,24.02,14.2,Correctly,,e94f9eaf91a2eefd533919c93284131c7632e8ce822ff9554fb89bdc5849f482,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7742704558,"10:13 PM, January 29 2026",Rejected,Zomato Delivery,<1km,1 x Chicken Leg Kabab,,,200,0,0,0,0,0,200,,,Items out of stock,,50.00,,,Missed,,1523f23de603208c06149ddb0b7de49168f31991440343e55dacece7626ece76,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7736760202,"06:48 PM, January 30 2026",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,4.0,The taste of rice and mutton was truly amazing but just I have a small opinion that you can add potato or egg in it to add more flavour and taste.,,,,,5.2,Missed,,4adb70f4ad261d8df3e3d437d0165c606798f0553dd7d092f93d3a142c8d12b9,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7726043981,"03:59 PM, January 28 2026",Delivered,Zomato Delivery,3km,"1 x Chilli Chicken, 1 x Mutton Handi Biryani [2 Pieces]",,Flat Rs.75 off,550,0,75,175,0,0,300,,,,,,9.15,5.8,Correctly,,f162a525ddabeb9a73efc4a4f00c909626f51685d4e9a55cf21b55e5fc904017,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7735028177,"08:38 PM, January 28 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,17.32,7.9,Correctly,,147e16c094b493548d594ecf5f52b60ed0551bcf768ff16bad382d24bdbb864d,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7741359542,"09:34 PM, January 29 2026",Delivered,Zomato Delivery,8km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,9.20,0.5,Correctly,,930da78a2ed89c0635d7bfebb76d38439fcf58e0b155ad3ba9b19fe0858137f8,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7695402518,"09:32 PM, January 21 2026",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,19.12,11.8,Correctly,,951e898199329ba356afe95696318b2f485ff0ffad532e118078d6aeb712ae15,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7729410708,"06:24 PM, January 27 2026",Delivered,Zomato Delivery,2km,1 x Mutton Maharaja Thali,,Flat Rs.100 off,379,0,100,0,0,0,279,,,,,,24.12,18.1,Correctly,,92437e9b361dc7113f80ad97d5c82c605f37f9704414f46a2777c2419929a3e1,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7739103201,"09:24 PM, January 28 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,8.62,1.2,Correctly,,2a744d945e2fcb89e0761e5ab132acbcaafd1e79a39f0152d5474255c5235ff1,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7727774313,"03:55 PM, January 25 2026",Delivered,Zomato Delivery,<1km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,1.0,,,,,19.35,18.5,Correctly,,57fa872310a4474ed9bccece2ad40a5ba790aa82d04b2f1ce6a066e6ca5e1d6f,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7712946482,"09:10 PM, January 21 2026",Delivered,Zomato Delivery,<1km,1 x Mutton Handi Biryani [2 Pieces],Order: Needs disposable plate,,350,0,0,175,0,0,175,,,,,,9.78,3.0,Correctly,,6ea1b1086b96ea9836f0b32a94935bf915a0b6bff7b83c2c0c43826ada806e4d,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7712239631,"10:22 PM, January 20 2026",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,8.57,3.2,Correctly,,fb3309a65e3118a75615bec212c7da76d1a2a42bacc424ab77e60036f3d8b706,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7721860125,"04:05 PM, January 24 2026",Delivered,Zomato Delivery,3km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,8.35,5.2,Correctly,,99cc945e13923929d6b5296867ee6648a33f75a06113d82a9e214d377bc6dafb,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7736115336,"09:33 PM, January 28 2026",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,8.37,1.0,Correctly,,f22bfffc0ce240b8aae1678fb0cc31d33a6ffc393b88331d06de04fcd8bd6248,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7707410054,"05:46 PM, January 22 2026",Delivered,Zomato Delivery,1km,1 x Chicken Maharaja Thali,,,339,0,87.6,0,0,0,251.4,,,,,,24.45,9.7,Correctly,,63e105e3d5926697f1190c962fd0618ee70c22e1372dcf9659b1ca97527ca53c,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7719434512,"01:35 PM, January 23 2026",Delivered,Zomato Delivery,2km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,18.47,6.7,Correctly,,f0248eb7153ee9539578ceb3c9063aeaf8373a381a96a73eb3931dccbf885d6c,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7711780931,"07:52 PM, January 20 2026",Delivered,Zomato Delivery,<1km,1 x Chicken Leg Kabab,,Flat Rs.75 off,200,0,75,0,0,0,125,,,,,,31.40,3.5,Correctly,,0d546f6c4d48bb9bc6633eb1f111bb30b598bf7cae31d730c6bee20c7c773430,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7707149275,"10:13 PM, January 20 2026",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,350,0,0,175,0,0,175,,,,,,10.27,0.7,Correctly,,50e3b0f0b2538f826ee3e17dd89d4657821e5f338a25b4e0d292e53296f393be,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7731071549,"01:40 PM, January 26 2026",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,16.55,6.1,Correctly,,aefdb40956151f8b35dfc8987b991ac0c39eb1c9d17fc8f71f95ce6ce31ae5ce,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7716396391,"03:36 PM, January 22 2026",Delivered,Zomato Delivery,6km,1 x Chicken Handi Biryani [2 Pieces],Item: make it spicy and give me some gravy and salad,,270,0,0,135,0,0,135,4.0,,,,,11.02,5.8,Correctly,,9865fef0310df49a59f669cb5c54bf0d5b2a741494dfae0f84f617fbd1cd1985,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7728086448,"08:51 PM, January 26 2026",Delivered,Zomato Delivery,1km,1 x Chicken Mini Thali,,,279,0,62,0,0,0,217,,,,,,11.08,2.1,Correctly,,d1f90c34d2e4c84d0880bb47569b19b36bbf8e636b3d78c303fa58059054bcc8,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7728099303,"09:06 PM, January 29 2026",Delivered,Zomato Delivery,2km,"1 x Chilli Chicken, 1 x Veg Fried Rice",,,338,0,120,0,0,0,218,,,,,,13.50,0.5,Correctly,,67c01077eca90b8a6fe94b73bbfd7da021336d67bfbe58b6181b052a32159211,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7713052677,"09:16 PM, January 22 2026",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,270,0,0,135,0,0,135,,,,,,43.73,10.6,Correctly,,da965261ddfe7b938771172ae7e150a145e28d0dba4adf0ae21c42b9860be922,
