Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,Customer Phone
22149004,Taste And Toast,Raiganj Locality,Raiganj,7554504908,"07:56 PM, December 06 2025",Delivered,Zomato Delivery,<1km,1 x Mutton Handi Biryani [2 Pieces],Order: solid mutton pieces,,338,0,0,169,0,0,169,5.0,,,,,7.22,1.1,Correctly,,594145c9f54c16faf41ac07c9cf6c4661ca29db2e89750608e06dd251727ee67,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7560041012,"08:22 PM, December 07 2025",Delivered,Zomato Delivery,<1km,1 x Mutton Handi Biryani [2 Pieces],Order: kindly put solid mutton pieces,,338,0,0,169,0,0,169,5.0,,,,,15.12,16.2,Incorrectly,,594145c9f54c16faf41ac07c9cf6c4661ca29db2e89750608e06dd251727ee67,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7518257224,"09:51 PM, November 29 2025",Delivered,Zomato Delivery,4km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,8.83,2.8,Correctly,,4fe5c790d3be263b51363441ebb8968f9aaaa417e1827b35df7221a7017d1ddd,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7552493963,"07:12 PM, December 06 2025",Delivered,Zomato Delivery,2km,2 x Chicken Handi Biryani [2 Pieces],,,526,0,0,263,0,0,263,,,,,,7.35,0.6,Correctly,,a8af6530c0e01b3f5bb4c49386ccea80d1d244e1197fd6ab7e84a4c288b74841,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7522098935,"08:11 PM, November 27 2025",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,1.0,Extra chicken pice is very very small  $% potato 🥔 not properly cooked  $%  $% my experience is very bad with zomato ,,,,11.08,1.5,Correctly,,1fc45c83b5077dc2d5bc42c8cd1cfed7f3c93c7b0ba3d035ddae2657f966c7c2,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7545391878,"08:39 PM, December 03 2025",Delivered,Zomato Delivery,9km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,5.0,,,,,8.55,1.8,Correctly,,2f882d6f867accedca425b43425b47641bff9331e9418b12b1eae8d8b1ee160a,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7555508643,"09:03 PM, December 06 2025",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,35.08,28.4,Correctly,,75a918ed840bc55adea720d2e32d5a9407fc19fd5fef0a20a47027f7bcd37784,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7554753207,"04:31 PM, December 06 2025",Delivered,Zomato Delivery,1km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,8.55,4.6,Correctly,,0aacf37b27bf401d5a2e96209582f171650c857c97abf58085d00acae3c67b97,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7543388728,"09:54 PM, December 02 2025",Delivered,Zomato Delivery,3km,2 x Chicken Handi Biryani [2 Pieces],,,526,0,0,263,0,0,263,,,,,,8.17,1.4,Correctly,,81d6953cf1a128573d6275b29c520731ac283ef87b5768045aa8d354f96be175,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7521798571,"08:44 PM, November 27 2025",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,7.27,0.9,Correctly,,55e71d9ae34f71f368f81571dd49efb3714ef3a6bfdc936683af77643e62f1fc,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7551872558,"09:31 PM, December 06 2025",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,9.17,2.1,Correctly,,11408fb195dce72e09de71923ea7b9c0eb2f404e22839af97ecaa21d6b444129,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7533483656,"05:22 PM, November 30 2025",Delivered,Zomato Delivery,6km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,9.85,2.8,Correctly,,c2144d2b7bc948e7cb4d3fc2715d7839106b01d8794d054a6937e57882f6ccb5,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7530444288,"07:42 PM, December 01 2025",Delivered,Zomato Delivery,4km,"1 x Mutton Handi Biryani [2 Pieces], 1 x Chicken Leg Kabab",,50% off upto Rs.100,538,0,0,169,0,0,369,,,,,,27.55,10.9,Correctly,,5fa0bf3193f52475e1dfe3cc388056a54f61066dd05b7c06a2da4d245a6ffa82,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7524808746,"10:24 PM, November 27 2025",Delivered,Zomato Delivery,4km,1 x Veg Pulao with Mutton Kosha [2 Pieces],,Flat Rs.100 off,338,0,100,0,0,0,238,,,,,,9.03,0.5,Correctly,,cadd999a155f54827c44882c62f26507fc3f54876be26dbc49cc1e6b471d0774,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7536250394,"08:16 PM, December 01 2025",Delivered,Zomato Delivery,4km,"1 x Chicken Handi Biryani [2 Pieces], 1 x Chicken Changezi [4 Pieces]",,,669,0,0,131.5,0,0,537.5,5.0,,,,,,0.3,Missed,,95201608caa62b582f5ac15c3ca49f0fa1f3af905021342a11edc90356619953,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7541394170,"10:11 PM, December 05 2025",Delivered,Zomato Delivery,<1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,5.0,darun ,,,,12.05,5.7,Correctly,,1aefd444b607681319dea80328a1e3f9960e84ba058926327f905060a9099857,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7534243996,"07:27 PM, December 01 2025",Delivered,Zomato Delivery,<1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,8.60,2.4,Correctly,,3b52165d639622639d85d4e5a93fb08923a3d4023056e77f65b29197850753c8,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7544367215,"10:07 PM, December 03 2025",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,11.80,0.8,Correctly,,3fbcf75c24f8feed883ffaff92c67c765ea592a6294616b22fb29caa8125c75e,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7554239406,"04:40 PM, December 07 2025",Delivered,Zomato Delivery,5km,1 x Mutton Handi Biryani [2 Pieces],Item: Added Raita,,338,0,0,169,0,0,169,,,,,,9.72,2.0,Correctly,,4c3358dc8e87c5193dd0a361e69bba4b574dbbe37c58f51711a10634664530ba,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7524870635,"08:56 PM, November 28 2025",Delivered,Zomato Delivery,7km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,15.28,2.1,Correctly,,2bc0bc9142a1e1a899f059c2ed0859265054060715c381bce5d17ef36d5900a6,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7541201588,"08:39 PM, December 03 2025",Delivered,Zomato Delivery,3km,"1 x Veg Fried Rice, 1 x Chicken 65 [10 Pieces]",,Flat Rs.100 off,401,0,75,0,0,0,326,,,,,,12.32,1.9,Correctly,,2eb09e7e65ee1fb29a65ec787fef3da3e6127f0f3fc8916b445573550901a604,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7524967449,"08:42 PM, November 27 2025",Delivered,Zomato Delivery,3km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,10.47,4.7,Correctly,,1b4a66d8eaabef428c4687a638bf6100fba7f070147ac42438bb141de2988fc6,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7534183177,"08:24 PM, November 30 2025",Delivered,Zomato Delivery,1km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,5.0,,,,,6.38,1.5,Correctly,,1ec88e2f99e95837c49d3302c724783c6bfe90dde9ce353c5f6223b11d9ee940,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7518114603,"08:05 PM, December 02 2025",Delivered,Zomato Delivery,6km,2 x Mutton Handi Biryani [2 Pieces],,,676,0,0,338,0,0,338,,,,,,9.55,1.9,Correctly,,ed76b438c3e35880d14a0f5ef4f8a9c355523fe0911e3210deb899b6cae815b1,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7527921424,"03:30 PM, November 29 2025",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,9.48,7.4,Correctly,,1e89c2039469a03eb71ab707b5a77fee1d407b5230667e96257154ca684ccdc6,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7549190936,"10:16 PM, December 04 2025",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,6.12,0.3,Correctly,,9a03909cc31a7a2e85850ef290b61d03cb1ad920a3f0056000c1ad57f9bac417,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7537047339,"06:12 PM, December 02 2025",Delivered,Zomato Delivery,<1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,10.12,8.9,Correctly,,d2e8f55305653bbb0de38888cfa3ca2107f2e9c75ad4ba067efa07d71215c902,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7534105435,"01:26 PM, November 30 2025",Delivered,Zomato Delivery,6km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,5.0,,,,,22.95,18.2,Correctly,,8b5b334b8633cadf925eb9ef366a7dd922439b8fcd9cdf4213b3715cc258cd30,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7525457708,"09:39 PM, November 27 2025",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,10.42,0.6,Correctly,,77a01583c912a2c7f3006d82b663344ba7956a6b70f2dcff309434ab553f7835,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7547721732,"08:56 PM, December 04 2025",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,7.37,0.3,Correctly,,142ad3e32341ed835c6bc2b6329d43e50d4aa0227b7af971d74f974f9c73af5e,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7542384713,"06:25 PM, December 03 2025",Delivered,Zomato Delivery,5km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,12.58,9.9,Correctly,,764ab136a7121c3057ec71a214a594ff54278237e5cba31a7dd2f57da5824a69,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7527291982,"07:05 PM, November 30 2025",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,5.70,1.1,Correctly,,26496d21b69f7468619848b713454edf2340a66e1ff2daf71ce9f0cf3dc7198b,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7526669503,"08:43 PM, November 28 2025",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,10.32,1.5,Correctly,Non-refunded complaint,70d4a27cf2998779603055488f8b1f18a2b0a9d5e85f58fe237b14e600debcf1,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7561028953,"10:17 PM, December 07 2025",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,,2.4,Missed,,4c053879d125e0a02788200b52c8923eb8f911ceac6ed24b192e7b3046d00ea4,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7534709034,"07:45 PM, November 30 2025",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,9.27,4.7,Correctly,,628b8ed27e63860ab269a890caad363ff28e75626e92630310c261f781721d74,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7552021729,"10:13 PM, December 05 2025",Delivered,Zomato Delivery,3km,2 x Chicken Handi Biryani [2 Pieces],,,526,0,0,263,0,0,263,,,,,,10.68,5.7,Correctly,,0816e94ed28ce2acf699654994df465a5b05818cd8721f4fbae05d8b0b4e9c7f,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7520835402,"02:38 PM, November 27 2025",Delivered,Zomato Delivery,8km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,1.0,,,,,13.82,1.4,Correctly,Non-refunded complaint,cb7a8cacff9ac43739c8ba60dbb23aa14e06594bdd71d21abc4849b302327ca9,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7533502621,"08:49 PM, December 01 2025",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,1.68,0.4,Correctly,,70d4a27cf2998779603055488f8b1f18a2b0a9d5e85f58fe237b14e600debcf1,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7524297761,"08:59 PM, November 27 2025",Delivered,Zomato Delivery,4km,"1 x Mutton Handi Biryani [2 Pieces], 1 x Chicken Handi Biryani [2 Pieces]",,,601,0,0,300.5,0,0,300.5,,,,,,7.62,0.7,Correctly,,6be12981e06004ed0ee67739250adf4ea0360d08eccd59eef3e40038dda2c303,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7536179392,"09:02 PM, December 01 2025",Delivered,Zomato Delivery,3km,1 x Chicken 65 [10 Pieces],,,263,0,0,0,0,0,263,,,,,,5.50,0.7,Correctly,,8cb80a348cb34bb2f8b5da8f27aa98715b4f9dabd04a4402216e66fb9a86b153,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7557876795,"08:39 PM, December 07 2025",Delivered,Zomato Delivery,5km,1 x Chicken 65 [10 Pieces],,Flat Rs.75 off,263,0,75,0,0,0,188,5.0,,,,,25.43,7.5,Correctly,,d74ec0b05f8accfa96c9d1f673e465a341c5a51bb7e0ac12a0feda91574e7941,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7546492295,"09:44 PM, December 03 2025",Delivered,Zomato Delivery,3km,1 x Chicken Banjara Kabab [6 Pieces],,Flat Rs.100 off,375,0,100,0,0,0,275,,,,,,25.25,15.1,Correctly,,e331cb3e1ed66046982c3a89a8bced8150b3ba62f697d07cc57c821ad6b35d39,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7548675081,"07:57 PM, December 04 2025",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,6.52,1.4,Correctly,Non-refunded complaint,29f9b9a7a74507d812818784fdbf2a401d531812dc40d5f8688b9d9821b0bc65,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7546251109,"06:50 PM, December 04 2025",Delivered,Zomato Delivery,3km,1 x Chicken Leg Kabab,,Flat Rs.75 off,200,0,75,0,0,0,125,1.0,"don't order, they are cheaters ",,,,11.75,3.5,Correctly,Item(s) missing or not delivered,29f9b9a7a74507d812818784fdbf2a401d531812dc40d5f8688b9d9821b0bc65,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7552366910,"02:51 PM, December 06 2025",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,5.0,,,,,9.83,6.4,Correctly,,66b579b4ca3744a686223217c0ccfeaae1462bd557c971252f9daa1ec861aecd,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7521656985,"07:48 PM, November 27 2025",Delivered,Zomato Delivery,4km,"1 x Chicken Seekh Kabab [6 Pieces], 1 x Chicken Reshmi Kabab [6 Pieces], 1 x Chicken Handi Biryani [2 Pieces]",,Flat Rs.150 off,882,0,150,131.5,0,0,600.5,,,,,,27.72,8.1,Correctly,,05f1b485107cf5178467ff0d409824041b9d9e1dfdcb292c7854e07f29b09e18,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7557507635,"08:31 PM, December 07 2025",Delivered,Zomato Delivery,2km,1 x Chicken Manchurian with Egg Fried Rice,,Flat Rs.100 off,463,0,100,0,0,0,363,,,,,,24.47,10.1,Correctly,,5da837a7b7f5b6272647c4e670e5e5e56c8932bf07bfec76ea6fe2871590aa40,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7549368507,"03:53 PM, December 05 2025",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,9.25,0.5,Correctly,,d3ac0107c292a963832336401a15f5e1989c83c4590844777edf90a7940bf742,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7530562342,"05:49 PM, November 29 2025",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,4.0,,,,,19.38,15.2,Correctly,,d2e8f55305653bbb0de38888cfa3ca2107f2e9c75ad4ba067efa07d71215c902,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7528266597,"08:25 PM, November 28 2025",Delivered,Zomato Delivery,7km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,5.0,good ,,,,14.05,6.6,Correctly,,34bb1344b863f1372224cb64a8fdf458d029349686ccee11626ccef68a5099e5,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7537009836,"10:27 PM, December 02 2025",Delivered,Zomato Delivery,3km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,8.52,0.7,Correctly,,e65059f1a0249f1ca872c89bc45815049f0b86b79a25ce3e65f23eebb305ca43,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7531037579,"06:06 PM, November 30 2025",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,10.68,9.8,Correctly,,2c37d4a3bd2b7a911e87d119b2807cd4d12bcf56adf5a7f52ecef07099a45348,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7549683483,"10:11 PM, December 06 2025",Delivered,Zomato Delivery,1km,1 x Mutton Handi Biryani [2 Pieces],,,338,0,0,169,0,0,169,,,,,,8.87,8.0,Correctly,,45000dcf84fea48fc5e0b56ff0138d9e7dce59b9f50294f040df88b32e572b94,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7519352319,"06:35 PM, November 29 2025",Delivered,Zomato Delivery,2km,1 x Chicken Leg Kabab,,,200,0,0,0,0,0,200,,,,,,39.18,24.0,Correctly,,9bf0fa01b49da4b74310a1e8440f10e58762fbf5c451690cf1bbdfae55507048,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7542413959,"10:04 PM, December 05 2025",Delivered,Zomato Delivery,6km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,4.0,,,,,6.62,0.9,Correctly,,08d95bd5b74125c65eff34b8cbe7d9f56d8dedfa4273205658c3358978ab398d,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7531521592,"08:33 PM, November 30 2025",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],Item: don't add potato,,263,0,0,131.5,0,0,131.5,,,,,,8.40,3.5,Correctly,,41c21dd8eedf966d135b4d0f490cb5728e363ce1633f65fe2de603bff6d02d57,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7531814731,"05:32 PM, December 01 2025",Delivered,Zomato Delivery,2km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,6.57,1.5,Correctly,,e7496ade285dee3564bfb9fe64dc379d3ca35a5b5dfee7b6d84a5e77938371dc,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7522071251,"08:01 PM, November 27 2025",Delivered,Zomato Delivery,2km,1 x Mutton Maharaja Thali,Item: macher ta petir pic deben plz r amr last order a mutton er pic 1ta chelo r 1ta chorbi deye chelen,Flat Rs.100 off,379,0,100,0,0,0,279,,,,,,23.50,2.0,Correctly,,bfd4124ea1e63a74a9acde8cbda56ca5614ced5185efd959750adfd02576fd81,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7548108040,"03:55 PM, December 04 2025",Delivered,Zomato Delivery,2km,4 x Chicken Handi Biryani [2 Pieces],,,1052,0,0,526,0,0,526,,,,,,18.75,9.7,Correctly,,a760acedcd5d8e3a09bde7b694cdc08fe9573f1226c2458d635aaad114f44ab9,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7522067527,"09:23 PM, November 29 2025",Delivered,Zomato Delivery,3km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,17.10,4.7,Correctly,,147e16c094b493548d594ecf5f52b60ed0551bcf768ff16bad382d24bdbb864d,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7545946594,"08:06 PM, December 03 2025",Delivered,Zomato Delivery,4km,1 x Chicken Handi Biryani [2 Pieces],,,263,0,0,131.5,0,0,131.5,,,,,,13.82,6.4,Correctly,,000a50fa6f801a683b729ac1c748f014e4ab6d9a6eb52c0c1130a6e816eeb70f,
22149004,Taste And Toast,Raiganj Locality,Raiganj,7543193789,"05:56 PM, December 04 2025",Delivered,Zomato Delivery,6km,1 x Chicken Leg Kabab,,Flat Rs.75 off,200,0,75,0,0,0,125,,,,,,28.27,17.9,Correctly,,f2f253a33f77356d9e73d970a9aa9c3c4199107f97cffb70bf4f64a4267a0283,
